"42","Saturday","7B05","13:00:00","15:30:00","A","3","CSE4214","Lab"
"42","Sunday","7A07","13:00:00","13:50:00","A","3","CSE4227","Theory"
"42","Sunday","7A07","13:50:00","14:40:00","A","3","CSE4213","Theory"
"42","Sunday","7A07","14:40:00","15:30:00","A","3","CSE4213","Theory"
"42","Monday","7C07","11:20:00","12:10:00","A","3","CSE4203","Theory"
"42","Monday","7C06","13:50:00","14:40:00","A","3","CSE4225","Theory"
"42","Monday","7C06","14:40:00","15:30:00","A","3","CSE4255","Theory"
"42","Tuesday","7B06","08:00:00","10:30:00","A","3","CSE4226","Lab"
"42","Tuesday","7A05","10:30:00","11:20:00","A","3","CSE4227","Theory"
"42","Tuesday","7A05","11:20:00","12:10:00","A","3","CSE4225","Theory"
"42","Tuesday","7A05","12:10:00","13:00:00","A","3","CSE4203","Theory"
"42","Wednesday","7B08","08:00:00","10:30:00","A","3","CSE4228","Lab"
"42","Wednesday","7A05","10:30:00","11:20:00","A","3","CSE4227","Theory"
"42","Wednesday","7A05","11:20:00","12:10:00","A","3","CSE4203","Theory"
"42","Wednesday","7A05","12:10:00","13:00:00","A","3","CSE4225","Theory"
"42","Thursday","7B03","10:30:00","13:00:00","A","3","CSE4204","Lab"
"42","Saturday","7B05","10:30:00","13:00:00","B","3","CSE4214","Lab"
"42","Saturday","7C07","13:00:00","13:50:00","B","3","CSE4255","Theory"
"42","Saturday","7C07","13:50:00","14:40:00","B","3","CSE4213","Theory"
"42","Saturday","7C07","14:40:00","15:30:00","B","3","CSE4213","Theory"
"42","Sunday","7C07","13:00:00","13:50:00","B","3","CSE4213","Theory"
"42","Sunday","7C07","13:50:00","14:40:00","B","3","CSE4227","Theory"
"42","Monday","7C07","12:10:00","13:00:00","B","3","CSE4255","Theory"
"42","Monday","7C07","13:00:00","13:50:00","B","3","CSE4255","Theory"
"42","Monday","7C07","13:50:00","14:40:00","B","3","CSE4203","Theory"
"42","Monday","7C07","14:40:00","15:30:00","B","3","CSE4225","Theory"
"42","Tuesday","7C07","10:30:00","11:20:00","B","3","CSE4203","Theory"
"42","Tuesday","7C07","11:20:00","12:10:00","B","3","CSE4227","Theory"
"42","Tuesday","7C07","12:10:00","13:00:00","B","3","CSE4225","Theory"
"42","Tuesday","7B06","13:00:00","15:30:00","B","3","CSE4228","Lab"
"42","Wednesday","7B06","08:00:00","10:30:00","B","3","CSE4226","Lab"
"42","Wednesday","7A06","10:30:00","11:20:00","B","3","CSE4225","Theory"
"42","Wednesday","7A06","11:20:00","12:10:00","B","3","CSE4227","Theory"
"42","Wednesday","7A06","12:10:00","13:00:00","B","3","CSE4203","Theory"
"42","Thursday","7B05","13:00:00","15:30:00","B","3","CSE4204","Lab"
